merged_token,attention_score,start_token_index,end_token_index,attention_score_normalized,lime_example_id,doc_id,true_label,baseline_pred,distilbert_pred,model_comparison_outcome
.,0.006695698946714401,99,99,0.006994215400573912,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
it,0.0005562772857956588,100,100,0.0005810779711370748,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
also,0.00021069834474474192,101,101,0.0002200919753735701,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
says,0.0007285468745976686,102,102,0.0007610279092448499,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
it,0.0014084953581914306,103,103,0.0014712907501215305,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
has,0.00044385832734405994,104,104,0.0004636470028728157,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
an,0.00027649011462926865,105,105,0.0002888169604452443,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
expiration,0.00042148769716732204,106,107,0.00044027901584892755,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
date,0.000286944821709767,108,108,0.00029973777302251704,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
of,0.00025634458870626986,109,109,0.0002677732801984733,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
sept,0.00046170479618012905,110,110,0.0004822891264468374,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.009281543083488941,111,111,0.009695345040488065,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
1,0.00029976529185660183,112,112,0.00031312982222562395,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
",",0.007972599938511848,113,113,0.008328044871240337,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
1993,0.006642364431172609,114,114,0.006938503055536715,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.0002416117349639535,115,115,0.00025238358700005426,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
try,0.00044978782534599304,116,116,0.0004698408575506971,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
it,0.0013482986250892282,117,117,0.001408410247118291,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.00139667431358248,118,118,0.0014589426841596692,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
you,0.0002861610846593976,119,119,0.0002989190943765209,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
may,0.0001788343652151525,120,120,0.0001868073940142505,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
like,0.00033407771843485534,121,121,0.0003489720105191173,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
it,0.000895367527846247,122,122,0.0009352859801901617,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
",",6.268306606216356e-05,123,123,6.547768492821944e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
as,5.2397354011191055e-05,124,124,5.4733401739071276e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
i,0.00016162860265467316,125,125,0.0001688345415253891,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
do,0.00019877466547768563,126,126,0.00020763669896033292,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
!,8.293631253764033e-05,127,127,8.663388826676854e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
it,0.0007319073774851859,128,128,0.0007645382344904436,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
',0.0002933484793175012,129,129,0.0003064269269131642,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
s,0.00021162745542824268,130,130,0.00022106250889114524,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
currently,0.00017240025044884533,131,131,0.00018008642508394218,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
at,0.00011018459917977452,132,132,0.00011509699384967199,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
<,3.4208616852993146e-05,133,133,3.573375038657371e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
url,0.0005658195004798472,134,135,0.0005910456093822922,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
>,2.548190786910709e-05,136,136,2.661797578900562e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
(,4.238246401655488e-05,137,137,4.427201475124832e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
129,4.2999799916287884e-05,138,138,4.491687353172836e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,8.711414557183161e-05,139,139,9.099798294625017e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
79,2.6077723305206746e-05,140,140,2.724035465224779e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,8.441879617748782e-05,141,141,8.818246594139775e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
20,3.914257831638679e-05,142,142,4.0887684207036144e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,8.4323160990607e-05,143,143,8.808256702087551e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
17,4.129458102397621e-05,144,144,4.313563032876023e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
),0.00923580676317215,145,145,0.009647569643405397,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
in,6.555746222147718e-05,146,146,6.848023119632591e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
the,0.00014669852680526674,147,147,0.00015323883340459668,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
directory,0.00028387943166308105,148,148,0.00029653571772643515,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
/,2.448719351377804e-05,149,149,2.5578913770449912e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
pub,0.00014058656233828515,150,150,0.00014685437730181745,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
/,2.3470549422199838e-05,151,151,2.4516944315310663e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
pc,0.0019616244826465845,152,152,0.0020490802044500567,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
/,3.2047810236690566e-05,153,153,3.3476607848702954e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
win3,0.015358960430603474,154,155,0.016043713798280217,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
/,5.7758879847824574e-05,156,156,6.033396216981739e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
uploads,0.001140927335654851,157,159,0.001191793658209301,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
as,0.00015038932906463742,160,160,0.00015709418386291297,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
origin2,0.01958125876262784,161,162,0.02045425618596532,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.00085388746811077,163,163,0.0008919566018941196,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
zip,0.00045884601422585547,164,164,0.0004793028905167894,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.00028074480360373855,165,165,0.00029326133755758324,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
the,0.00022529432317242026,166,166,0.00023533869090211208,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
file,0.000482479837955907,167,167,0.0005039903884498153,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
origin,0.0038089510053396225,168,168,0.00397876666701846,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.00010735131945693865,169,169,0.00011213739712507366,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
zip,9.039644646691158e-05,170,170,9.442661969536073e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
is,6.153567665023729e-05,171,171,6.427914109295813e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
",",3.110826946794987e-05,172,172,3.249517923811439e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
unfortunately,3.798647958319634e-05,173,173,3.968004276009916e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
",",0.006998843979090452,174,174,0.007310875643354462,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
incomplete,7.079516217345372e-05,175,175,7.395144517402062e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
(,2.7448479158920236e-05,176,176,2.8672223345683337e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
sorry,2.3415601390297525e-05,177,177,2.445954651800513e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
',0.0021800862159579992,178,178,0.0022772816859865804,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
bout,4.730956788989715e-05,179,179,4.941878524756344e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
that,4.735124821309e-05,180,180,4.946232381772561e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
!,1.4407108210434671e-05,181,181,1.5049424850949042e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
),0.0001622387208044529,182,182,0.00016947186076469764,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.0028023552149534225,183,183,0.00292729349964633,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
<,1.4212567293725442e-05,184,184,1.4846210655311238e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
include,3.2964071579044685e-05,185,185,3.443371915891029e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
std,0.0010328304197173566,186,187,0.001078877423441075,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
disclaimer,0.0007107662167982198,188,190,0.0007424545307816106,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
>,1.858003088273108e-05,191,191,1.9408390248325728e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
|,2.2080073904362507e-05,192,192,2.306447678975815e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
tom,6.841825961600989e-05,193,193,7.146857242164055e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
carter,3.581252894946374e-05,194,194,3.740917020093173e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
|,1.757646350597497e-05,195,195,1.8360080511301863e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
<,2.602252789074555e-05,196,196,2.7182698443248876e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
email,5.430114106275141e-05,197,197,5.6722065928038524e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
>,1.3283475709613413e-05,198,198,1.3875697088638906e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
|,1.770412018231582e-05,199,199,1.849342854542866e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
|,5.289833643473685e-05,200,200,5.5256719619708706e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
michigan,0.00012552749831229448,201,201,0.00013112393028396035,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
state,6.59112847642973e-05,202,202,6.884982832095129e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
university,4.007707684650086e-05,203,203,4.186384577928616e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
|,2.253704769827891e-05,204,204,2.354182399017808e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
<,2.1984998966217972e-05,205,205,2.2965163095717976e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
email,3.45677362929564e-05,206,206,3.610888056157493e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
>,1.8846551029128022e-05,207,207,1.9686792746306528e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
|,1.5953688489389606e-05,208,208,1.6664956805323795e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
|,5.917886664974503e-05,209,209,6.181725669032108e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
chemistry,0.0008308670367114246,210,210,0.0008679098433551675,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
department,0.00019766420882660896,211,211,0.00020647673447082412,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
|,2.780121394607704e-05,212,212,2.9040684218892234e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
|,5.542140934267081e-05,213,213,5.789227948132732e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
re,0.00248427945189178,1,1,0.0026341732763881316,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
:,0.001523547456599772,2,2,0.0016154736506909903,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
ibm,0.032500360161066055,3,3,0.034461332497870326,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
-,0.009262965060770512,4,4,0.009821864043764417,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
pc,0.020855193957686424,5,5,0.02211353257999815,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
xt,0.03911229036748409,6,7,0.04147220635178673,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
switch,0.03863859176635742,8,8,0.04096992622577268,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
settings,0.008190300315618515,9,9,0.008684477988402816,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
in,0.00040233856998384,10,10,0.00042661444883126444,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
article,0.00021436077076941729,11,11,0.0002272946441016407,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
<,0.00032645126339048147,12,12,0.00034614833424295846,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1qk158,0.00561134351301007,13,17,0.0059499148195059515,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
$,0.00025020670727826655,18,18,0.0002653034147923986,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
<,0.00038599269464612007,19,19,0.00040928231336598693,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
email,8.589932258473709e-05,20,20,9.108222500502124e-05,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
>,0.0017802920192480087,21,21,0.0018877093950517682,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
>,0.0005230806418694556,22,22,0.0005546417280709747,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
<,5.069442340754904e-05,23,23,5.37531698780431e-05,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
email,7.865469524404034e-05,24,24,8.340047900671093e-05,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
>,0.007508878130465746,25,25,0.007961940872580137,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
writes,0.00024217955069616437,26,26,0.00025679192413145276,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
:,0.002950827358290553,27,27,0.003128871256623254,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
>,0.0001266874751308933,28,28,0.00013433140993407956,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
i,0.0007361570023931563,29,29,0.000780574464540763,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
just,0.0005746686365455389,30,30,0.0006093423845751013,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
got,0.000753564469050616,31,31,0.0007990322444993661,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
an,0.0018367975717410445,32,32,0.0019476243197722363,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
ibm,0.03836831450462341,33,33,0.040683341260650124,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
-,0.006850903388112783,34,34,0.007264265946546879,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
pc,0.01954752393066883,35,35,0.020726961742775947,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
xt,0.034076505340635777,36,37,0.03613257745727653,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
with,0.00046775361988693476,38,38,0.0004959764427877457,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
no,0.00032438887865282595,39,39,0.00034396151151759,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
documents,0.00042384176049381495,40,40,0.00044941507609375905,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
.,0.08185321092605591,41,41,0.08679198334301166,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
its,0.000769635837059468,42,42,0.0008160733097030731,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
a,0.00035422967630438507,43,43,0.0003756028116378258,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
true,0.00030948384664952755,44,44,0.0003281571554670257,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
>,0.0010259662522003055,45,45,0.0010878699181624356,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
ibm,0.017767852172255516,46,46,0.018839910033200707,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.021112069487571716,47,47,0.02238590719375853,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
and,0.00040768750477582216,48,48,0.00043228612199003595,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
i,0.0007854735595174134,49,49,0.0008328666318978859,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
was,0.0009008299675770104,50,50,0.0009551832928272024,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
wondering,0.0003319189418107271,51,51,0.0003519459156573712,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
if,0.00015326817811001092,52,52,0.00016251591123963243,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
