doc_id,label,label_id,thread_group_id,thread_group_size,thread_group_n_classes,split
doc_05214,comp.graphics,0,thread_group_03032,1,1,val
doc_05215,comp.sys.mac.hardware,3,thread_group_00731,8,1,train
doc_05216,comp.sys.ibm.pc.hardware,2,thread_group_03033,1,1,train
doc_05217,comp.sys.mac.hardware,3,thread_group_03034,1,1,train
doc_05218,sci.crypt,5,thread_group_00224,14,1,train
doc_05219,comp.sys.mac.hardware,3,thread_group_03035,1,1,test
doc_05220,comp.sys.mac.hardware,3,thread_group_03036,2,1,train
doc_05221,comp.sys.ibm.pc.hardware,2,thread_group_03037,1,1,train
doc_05222,comp.windows.x,4,thread_group_03038,1,1,train
doc_05223,sci.electronics,6,thread_group_03422,2,1,train
doc_05224,sci.crypt,5,thread_group_00231,47,1,val
doc_05225,sci.crypt,5,thread_group_00118,234,1,train
doc_05226,comp.graphics,0,thread_group_00314,6,1,train
doc_05227,comp.windows.x,4,thread_group_03069,2,1,train
doc_05228,comp.sys.ibm.pc.hardware,2,thread_group_03518,2,1,train
doc_05229,comp.sys.mac.hardware,3,thread_group_03039,1,1,train
doc_05230,comp.windows.x,4,thread_group_03741,2,1,train
doc_05231,sci.electronics,6,thread_group_02135,4,1,test
doc_05232,comp.os.ms-windows.misc,1,thread_group_01347,4,1,train
doc_05233,comp.sys.ibm.pc.hardware,2,thread_group_03001,2,1,train
doc_05234,sci.electronics,6,thread_group_03040,1,1,train
doc_05235,comp.os.ms-windows.misc,1,thread_group_03060,2,1,train
doc_05236,comp.sys.ibm.pc.hardware,2,thread_group_03041,1,1,test
doc_05237,comp.sys.mac.hardware,3,thread_group_03042,1,1,val
doc_05238,comp.sys.ibm.pc.hardware,2,thread_group_03043,1,1,val
doc_05239,comp.windows.x,4,thread_group_03044,1,1,val
doc_05240,comp.os.ms-windows.misc,1,thread_group_00419,9,1,train
doc_05241,sci.electronics,6,thread_group_03045,1,1,train
doc_05242,sci.crypt,5,thread_group_00084,27,1,test
doc_05243,comp.sys.mac.hardware,3,thread_group_03046,1,1,train
doc_05244,sci.electronics,6,thread_group_00550,13,1,test
doc_05245,comp.os.ms-windows.misc,1,thread_group_00092,13,1,train
doc_05246,sci.crypt,5,thread_group_01029,7,1,train
doc_05247,comp.sys.ibm.pc.hardware,2,thread_group_03047,1,1,train
doc_05248,comp.sys.ibm.pc.hardware,2,thread_group_03048,2,1,train
doc_05249,comp.graphics,0,thread_group_03049,1,1,train
doc_05250,sci.crypt,5,thread_group_00136,32,1,test
doc_05251,comp.sys.mac.hardware,3,thread_group_03050,1,1,val
doc_05252,sci.electronics,6,thread_group_03051,1,1,test
doc_05253,sci.electronics,6,thread_group_03052,2,1,val
doc_05254,sci.crypt,5,thread_group_03053,1,1,train
doc_05255,comp.windows.x,4,thread_group_00213,3,1,test
doc_05256,comp.graphics,0,thread_group_00514,6,1,train
doc_05257,comp.sys.mac.hardware,3,thread_group_00454,3,1,train
doc_05258,comp.os.ms-windows.misc,1,thread_group_01746,7,1,train
doc_05259,comp.sys.mac.hardware,3,thread_group_03054,2,1,train
doc_05260,comp.graphics,0,thread_group_01312,8,1,train
doc_05261,comp.windows.x,4,thread_group_01278,2,1,train
doc_05262,comp.graphics,0,thread_group_02943,3,1,test
doc_05263,sci.electronics,6,thread_group_00324,19,1,val
doc_05264,comp.sys.mac.hardware,3,thread_group_03055,1,1,train
doc_05265,comp.windows.x,4,thread_group_03056,1,1,val
doc_05266,comp.graphics,0,thread_group_00650,13,1,train
doc_05267,comp.graphics,0,thread_group_03057,1,1,train
doc_05268,sci.crypt,5,thread_group_00118,234,1,train
doc_05269,comp.os.ms-windows.misc,1,thread_group_03058,1,1,train
doc_05270,comp.os.ms-windows.misc,1,thread_group_01148,8,1,train
doc_05271,comp.windows.x,4,thread_group_01889,3,1,val
doc_05272,sci.electronics,6,thread_group_00469,5,1,train
doc_05273,comp.windows.x,4,thread_group_03059,1,1,train
doc_05274,comp.os.ms-windows.misc,1,thread_group_03060,2,1,train
doc_05275,sci.crypt,5,thread_group_00118,234,1,train
doc_05276,sci.crypt,5,thread_group_00118,234,1,train
doc_05277,comp.graphics,0,thread_group_03061,1,1,test
doc_05278,comp.sys.ibm.pc.hardware,2,thread_group_03062,1,1,train
doc_05279,sci.electronics,6,thread_group_02378,2,1,train
doc_05280,comp.os.ms-windows.misc,1,thread_group_03063,1,1,train
doc_05281,comp.os.ms-windows.misc,1,thread_group_02001,8,1,train
doc_05282,comp.sys.mac.hardware,3,thread_group_03064,1,1,train
doc_05283,comp.os.ms-windows.misc,1,thread_group_03065,2,1,val
doc_05284,comp.os.ms-windows.misc,1,thread_group_01987,2,1,train
doc_05285,comp.windows.x,4,thread_group_03066,4,1,train
doc_05286,sci.electronics,6,thread_group_03067,3,1,train
doc_05287,comp.sys.mac.hardware,3,thread_group_01159,6,1,train
doc_05288,comp.sys.ibm.pc.hardware,2,thread_group_03068,1,1,train
doc_05289,comp.graphics,0,thread_group_01083,20,1,train
doc_05290,comp.windows.x,4,thread_group_03069,2,1,train
doc_05291,comp.windows.x,4,thread_group_00636,3,1,test
doc_05292,comp.windows.x,4,thread_group_01882,3,1,train
doc_05293,comp.graphics,0,thread_group_03070,1,1,train
doc_05294,comp.sys.ibm.pc.hardware,2,thread_group_03071,1,1,train
doc_05295,comp.graphics,0,thread_group_00066,7,1,train
doc_05296,comp.sys.ibm.pc.hardware,2,thread_group_03072,1,1,test
doc_05297,comp.sys.ibm.pc.hardware,2,thread_group_00000,4,1,train
doc_05298,comp.os.ms-windows.misc,1,thread_group_01746,7,1,train
doc_05299,comp.os.ms-windows.misc,1,thread_group_03073,1,1,train
doc_05300,comp.os.ms-windows.misc,1,thread_group_01325,5,1,train
doc_05301,sci.electronics,6,thread_group_00117,3,1,test
doc_05302,sci.crypt,5,thread_group_00231,47,1,val
doc_05303,comp.sys.ibm.pc.hardware,2,thread_group_02065,5,1,train
doc_05304,comp.graphics,0,thread_group_03074,2,1,test
doc_05305,comp.graphics,0,thread_group_03075,1,1,test
doc_05306,comp.os.ms-windows.misc,1,thread_group_01746,7,1,train
doc_05307,comp.sys.mac.hardware,3,thread_group_00106,7,1,test
doc_05308,comp.sys.ibm.pc.hardware,2,thread_group_01122,7,1,test
doc_05309,comp.sys.ibm.pc.hardware,2,thread_group_03076,1,1,train
doc_05310,comp.graphics,0,thread_group_00065,26,1,train
doc_05311,sci.electronics,6,thread_group_03077,1,1,train
doc_05312,comp.graphics,0,thread_group_00362,6,1,train
doc_05313,comp.windows.x,4,thread_group_03078,1,1,train
doc_05314,comp.sys.mac.hardware,3,thread_group_02084,4,1,train
doc_05315,comp.os.ms-windows.misc,1,thread_group_03079,1,1,train
doc_05316,comp.sys.mac.hardware,3,thread_group_00424,6,1,train
doc_05317,comp.graphics,0,thread_group_03080,1,1,train
doc_05318,comp.windows.x,4,thread_group_03081,1,1,train
doc_05319,comp.os.ms-windows.misc,1,thread_group_01070,2,1,train
doc_05320,sci.electronics,6,thread_group_00886,8,1,train
doc_05321,comp.graphics,0,thread_group_03082,1,1,train
doc_05322,comp.sys.mac.hardware,3,thread_group_00424,6,1,train
doc_05323,comp.os.ms-windows.misc,1,thread_group_03083,1,1,train
doc_05324,comp.graphics,0,thread_group_03084,1,1,val
doc_05325,sci.electronics,6,thread_group_03085,1,1,train
doc_05326,sci.electronics,6,thread_group_00575,2,1,train
doc_05327,comp.windows.x,4,thread_group_03086,1,1,val
doc_05328,comp.sys.ibm.pc.hardware,2,thread_group_03087,1,1,val
doc_05329,sci.electronics,6,thread_group_01873,3,1,train
doc_05330,sci.crypt,5,thread_group_03088,3,1,train
doc_05331,comp.sys.ibm.pc.hardware,2,thread_group_03089,1,1,train
doc_05332,comp.graphics,0,thread_group_00431,2,1,test
doc_05333,comp.windows.x,4,thread_group_03090,1,1,train
doc_05334,comp.sys.ibm.pc.hardware,2,thread_group_00432,3,1,test
doc_05335,comp.graphics,0,thread_group_00447,11,1,train
doc_05336,comp.graphics,0,thread_group_03091,1,1,train
doc_05337,comp.windows.x,4,thread_group_03092,1,1,train
doc_05338,comp.graphics,0,thread_group_03093,1,1,train
doc_05339,comp.sys.ibm.pc.hardware,2,thread_group_01543,4,1,test
doc_05340,sci.electronics,6,thread_group_00324,19,1,val
doc_05341,comp.os.ms-windows.misc,1,thread_group_02846,3,1,test
doc_05342,comp.sys.mac.hardware,3,thread_group_03094,1,1,train
doc_05343,comp.sys.ibm.pc.hardware,2,thread_group_03095,1,1,test
doc_05344,comp.sys.mac.hardware,3,thread_group_03096,1,1,test
doc_05345,comp.sys.ibm.pc.hardware,2,thread_group_03744,2,1,test
doc_05346,comp.windows.x,4,thread_group_03097,2,1,train
doc_05347,comp.windows.x,4,thread_group_03098,1,1,val
doc_05348,sci.electronics,6,thread_group_03099,1,1,train
doc_05349,sci.electronics,6,thread_group_00841,3,1,train
doc_05350,comp.windows.x,4,thread_group_02085,2,1,train
doc_05351,comp.sys.ibm.pc.hardware,2,thread_group_00132,7,1,test
doc_05352,comp.os.ms-windows.misc,1,thread_group_03100,1,1,train
doc_05353,comp.os.ms-windows.misc,1,thread_group_03101,1,1,train
doc_05354,comp.sys.mac.hardware,3,thread_group_03102,1,1,test
doc_05355,comp.graphics,0,thread_group_03103,2,1,test
doc_05356,comp.windows.x,4,thread_group_01089,2,1,train
doc_05357,sci.crypt,5,thread_group_01243,7,1,train
doc_05358,comp.graphics,0,thread_group_03104,1,1,val
doc_05359,sci.crypt,5,thread_group_00479,18,1,train
doc_05360,comp.windows.x,4,thread_group_03105,1,1,train
doc_05361,comp.sys.ibm.pc.hardware,2,thread_group_01165,6,1,test
doc_05362,sci.crypt,5,thread_group_01828,7,1,test
doc_05363,sci.electronics,6,thread_group_00069,11,1,val
doc_05364,comp.graphics,0,thread_group_03106,1,1,val
doc_05365,comp.sys.mac.hardware,3,thread_group_00576,4,1,train
doc_05366,sci.crypt,5,thread_group_01642,16,1,val
doc_05367,sci.electronics,6,thread_group_03107,1,1,train
doc_05368,comp.os.ms-windows.misc,1,thread_group_01466,5,1,test
doc_05369,sci.electronics,6,thread_group_03108,2,1,train
doc_05370,comp.windows.x,4,thread_group_03109,1,1,train
doc_05371,comp.sys.ibm.pc.hardware,2,thread_group_03110,1,1,train
doc_05372,comp.graphics,0,thread_group_00390,9,1,test
doc_05373,comp.sys.mac.hardware,3,thread_group_02258,3,1,train
doc_05374,comp.graphics,0,thread_group_00065,26,1,train
doc_05375,comp.graphics,0,thread_group_00090,5,1,test
doc_05376,comp.sys.mac.hardware,3,thread_group_03111,2,1,train
doc_05377,comp.os.ms-windows.misc,1,thread_group_00763,4,1,train
doc_05378,sci.crypt,5,thread_group_00131,9,1,test
doc_05379,comp.windows.x,4,thread_group_03112,1,1,train
doc_05380,comp.sys.ibm.pc.hardware,2,thread_group_03113,2,1,val
doc_05381,comp.graphics,0,thread_group_03114,2,1,train
doc_05382,comp.sys.mac.hardware,3,thread_group_00367,10,1,val
doc_05383,comp.sys.mac.hardware,3,thread_group_00243,9,1,train
doc_05384,comp.graphics,0,thread_group_00362,6,1,train
doc_05385,comp.windows.x,4,thread_group_03115,1,1,train
doc_05386,comp.windows.x,4,thread_group_03116,1,1,train
doc_05387,comp.sys.ibm.pc.hardware,2,thread_group_01078,2,1,train
doc_05388,sci.electronics,6,thread_group_00197,4,1,train
doc_05389,sci.crypt,5,thread_group_00118,234,1,train
doc_05390,sci.electronics,6,thread_group_03117,1,1,train
doc_05391,comp.sys.ibm.pc.hardware,2,thread_group_02927,2,1,val
doc_05392,comp.sys.mac.hardware,3,thread_group_03118,1,1,train
doc_05393,comp.os.ms-windows.misc,1,thread_group_03119,1,1,train
doc_05394,sci.crypt,5,thread_group_00797,5,1,test
doc_05395,comp.graphics,0,thread_group_03120,1,1,train
doc_05396,sci.crypt,5,thread_group_00779,38,1,train
doc_05397,comp.os.ms-windows.misc,1,thread_group_03121,1,1,train
doc_05398,comp.windows.x,4,thread_group_03122,2,1,train
doc_05399,comp.sys.mac.hardware,3,thread_group_03123,1,1,train
doc_05400,comp.graphics,0,thread_group_03124,1,1,val
doc_05401,comp.sys.ibm.pc.hardware,2,thread_group_03125,1,1,train
doc_05402,sci.electronics,6,thread_group_00787,2,1,test
doc_05403,sci.crypt,5,thread_group_00196,19,1,train
doc_05404,sci.electronics,6,thread_group_00019,8,1,train
doc_05405,comp.windows.x,4,thread_group_03126,2,1,val
doc_05406,comp.graphics,0,thread_group_00522,11,1,train
doc_05407,comp.os.ms-windows.misc,1,thread_group_03127,1,1,train
doc_05408,comp.sys.ibm.pc.hardware,2,thread_group_03128,1,1,train
doc_05409,comp.windows.x,4,thread_group_00151,3,1,train
doc_05410,comp.graphics,0,thread_group_03129,1,1,test
doc_05411,comp.windows.x,4,thread_group_03130,1,1,test
doc_05412,comp.sys.mac.hardware,3,thread_group_03131,1,1,train
doc_05413,comp.graphics,0,thread_group_01083,20,1,train
doc_05414,comp.windows.x,4,thread_group_03132,1,1,train
doc_05415,sci.crypt,5,thread_group_01642,16,1,val
doc_05416,comp.sys.mac.hardware,3,thread_group_03133,1,1,train
doc_05417,comp.graphics,0,thread_group_03134,1,1,train
doc_05418,comp.windows.x,4,thread_group_03135,2,1,train
doc_05419,sci.electronics,6,thread_group_00509,46,1,train
doc_05420,sci.electronics,6,thread_group_03136,1,1,train
doc_05421,comp.sys.mac.hardware,3,thread_group_03137,1,1,train
doc_05422,comp.graphics,0,thread_group_01717,3,1,test
doc_05423,sci.crypt,5,thread_group_00479,18,1,train
doc_05424,sci.crypt,5,thread_group_00118,234,1,train
doc_05425,comp.sys.mac.hardware,3,thread_group_03138,1,1,train
doc_05426,comp.sys.mac.hardware,3,thread_group_03139,1,1,train
doc_05427,sci.crypt,5,thread_group_02799,3,1,train
doc_05428,sci.electronics,6,thread_group_03140,1,1,test
doc_05429,sci.electronics,6,thread_group_00096,11,1,train
doc_05430,sci.crypt,5,thread_group_03141,1,1,train
doc_05431,comp.sys.ibm.pc.hardware,2,thread_group_03142,1,1,val
doc_05432,comp.os.ms-windows.misc,1,thread_group_03143,1,1,train
doc_05433,sci.crypt,5,thread_group_00118,234,1,train
doc_05434,sci.crypt,5,thread_group_00231,47,1,val
doc_05435,comp.windows.x,4,thread_group_00158,3,1,val
doc_05436,comp.graphics,0,thread_group_03144,2,1,train
doc_05437,comp.graphics,0,thread_group_03145,1,1,val
doc_05438,comp.sys.mac.hardware,3,thread_group_00906,6,1,train
doc_05439,comp.os.ms-windows.misc,1,thread_group_03146,1,1,val
doc_05440,sci.crypt,5,thread_group_02564,7,1,train
doc_05441,comp.sys.mac.hardware,3,thread_group_03147,2,1,val
doc_05442,comp.sys.mac.hardware,3,thread_group_03148,1,1,train
doc_05443,comp.graphics,0,thread_group_00090,5,1,test
doc_05444,sci.electronics,6,thread_group_00509,46,1,train
doc_05445,comp.sys.mac.hardware,3,thread_group_03149,2,1,train
doc_05446,sci.crypt,5,thread_group_02708,9,1,train
doc_05447,comp.sys.mac.hardware,3,thread_group_03150,2,1,train
doc_05448,sci.crypt,5,thread_group_03151,1,1,train
doc_05449,comp.sys.ibm.pc.hardware,2,thread_group_01764,3,1,val
doc_05450,comp.windows.x,4,thread_group_00275,2,1,train
doc_05451,comp.sys.mac.hardware,3,thread_group_03152,1,1,train
doc_05452,comp.os.ms-windows.misc,1,thread_group_03153,1,1,train
doc_05453,comp.graphics,0,thread_group_00447,11,1,train
doc_05454,comp.windows.x,4,thread_group_00264,5,1,test
doc_05455,sci.electronics,6,thread_group_03154,1,1,train
doc_05456,comp.sys.mac.hardware,3,thread_group_00576,4,1,train
doc_05457,comp.windows.x,4,thread_group_03155,1,1,train
doc_05458,sci.electronics,6,thread_group_01854,17,1,train
doc_05459,sci.electronics,6,thread_group_03156,1,1,train
doc_05460,sci.electronics,6,thread_group_03157,1,1,train
doc_05461,comp.graphics,0,thread_group_03158,1,1,train
doc_05462,comp.graphics,0,thread_group_02319,19,1,train
doc_05463,comp.os.ms-windows.misc,1,thread_group_03159,2,1,val
doc_05464,sci.electronics,6,thread_group_03160,1,1,train
doc_05465,sci.crypt,5,thread_group_00118,234,1,train
doc_05466,comp.sys.ibm.pc.hardware,2,thread_group_03161,2,1,train
doc_05467,comp.os.ms-windows.misc,1,thread_group_03162,1,1,train
doc_05468,comp.graphics,0,thread_group_03163,1,1,test
doc_05469,comp.graphics,0,thread_group_03164,1,1,train
doc_05470,comp.windows.x,4,thread_group_03097,2,1,train
doc_05471,comp.sys.mac.hardware,3,thread_group_03165,1,1,train
doc_05472,comp.os.ms-windows.misc,1,thread_group_00279,3,1,train
doc_05473,comp.graphics,0,thread_group_03166,2,1,train
doc_05474,comp.os.ms-windows.misc,1,thread_group_00413,10,1,train
doc_05475,sci.electronics,6,thread_group_01854,17,1,train
doc_05476,comp.windows.x,4,thread_group_03167,1,1,train
doc_05477,comp.windows.x,4,thread_group_00146,4,1,train
doc_05478,comp.sys.ibm.pc.hardware,2,thread_group_03168,1,1,train
doc_05479,sci.electronics,6,thread_group_03169,1,1,test
doc_05480,comp.windows.x,4,thread_group_03170,1,1,train
doc_05481,comp.os.ms-windows.misc,1,thread_group_00500,2,1,test
doc_05482,sci.crypt,5,thread_group_00266,10,1,train
doc_05483,comp.sys.ibm.pc.hardware,2,thread_group_03171,1,1,train
doc_05484,comp.graphics,0,thread_group_03172,1,1,val
doc_05485,comp.os.ms-windows.misc,1,thread_group_00934,4,1,val
doc_05486,comp.sys.ibm.pc.hardware,2,thread_group_03173,1,1,train
doc_05487,sci.electronics,6,thread_group_03174,1,1,train
doc_05488,sci.electronics,6,thread_group_00721,7,1,train
doc_05489,comp.graphics,0,thread_group_03175,1,1,test
doc_05490,comp.windows.x,4,thread_group_00205,26,1,test
doc_05491,comp.windows.x,4,thread_group_01971,2,1,train
doc_05492,sci.electronics,6,thread_group_03176,1,1,train
doc_05493,comp.sys.mac.hardware,3,thread_group_01159,6,1,train
doc_05494,comp.windows.x,4,thread_group_03177,1,1,train
doc_05495,comp.sys.ibm.pc.hardware,2,thread_group_03178,1,1,train
doc_05496,comp.sys.mac.hardware,3,thread_group_03179,1,1,train
doc_05497,comp.os.ms-windows.misc,1,thread_group_00212,7,1,train
doc_05498,sci.crypt,5,thread_group_01828,7,1,test
doc_05499,comp.sys.mac.hardware,3,thread_group_03180,1,1,train
doc_05500,sci.crypt,5,thread_group_02062,3,1,train
doc_05501,comp.sys.mac.hardware,3,thread_group_00139,4,1,train
doc_05502,comp.sys.ibm.pc.hardware,2,thread_group_00475,4,1,train
doc_05503,sci.crypt,5,thread_group_00118,234,1,train
doc_05504,comp.os.ms-windows.misc,1,thread_group_00491,3,1,train
doc_05505,comp.sys.ibm.pc.hardware,2,thread_group_03181,1,1,train
doc_05506,comp.graphics,0,thread_group_01634,4,1,train
doc_05507,comp.graphics,0,thread_group_00090,5,1,test
doc_05508,comp.windows.x,4,thread_group_03182,1,1,train
doc_05509,sci.electronics,6,thread_group_03183,1,1,val
doc_05510,comp.sys.ibm.pc.hardware,2,thread_group_03584,2,1,train
doc_05511,comp.windows.x,4,thread_group_03066,4,1,train
doc_05512,sci.electronics,6,thread_group_03184,2,1,train
doc_05513,comp.os.ms-windows.misc,1,thread_group_01954,9,1,train
doc_05514,comp.windows.x,4,thread_group_03185,2,1,train
doc_05515,sci.electronics,6,thread_group_00340,5,1,val
doc_05516,sci.crypt,5,thread_group_00084,27,1,test
doc_05517,sci.electronics,6,thread_group_03186,1,1,train
doc_05518,comp.sys.ibm.pc.hardware,2,thread_group_00268,10,1,val
doc_05519,comp.sys.mac.hardware,3,thread_group_03187,2,1,test
doc_05520,comp.sys.ibm.pc.hardware,2,thread_group_03188,1,1,test
doc_05521,comp.graphics,0,thread_group_03189,1,1,train
doc_05522,sci.electronics,6,thread_group_00509,46,1,train
doc_05523,sci.crypt,5,thread_group_03190,1,1,test
doc_05524,comp.sys.ibm.pc.hardware,2,thread_group_03191,1,1,train
doc_05525,comp.sys.mac.hardware,3,thread_group_03192,1,1,val
doc_05526,comp.sys.ibm.pc.hardware,2,thread_group_03193,3,1,train
doc_05527,comp.graphics,0,thread_group_01083,20,1,train
doc_05528,comp.sys.ibm.pc.hardware,2,thread_group_03194,1,1,train
doc_05529,comp.sys.ibm.pc.hardware,2,thread_group_03195,1,1,val
doc_05530,comp.os.ms-windows.misc,1,thread_group_03196,2,1,train
doc_05531,comp.sys.mac.hardware,3,thread_group_03197,2,1,train
doc_05532,comp.os.ms-windows.misc,1,thread_group_03198,1,1,test
doc_05533,comp.graphics,0,thread_group_03199,3,1,val
doc_05534,sci.electronics,6,thread_group_01039,8,1,train
doc_05535,comp.sys.ibm.pc.hardware,2,thread_group_03200,1,1,train
doc_05536,comp.windows.x,4,thread_group_03201,1,1,train
doc_05537,comp.sys.ibm.pc.hardware,2,thread_group_01241,2,1,test
doc_05538,comp.sys.mac.hardware,3,thread_group_03202,1,1,train
doc_05539,comp.sys.mac.hardware,3,thread_group_02360,2,1,train
doc_05540,comp.sys.mac.hardware,3,thread_group_03606,2,1,train
doc_05541,comp.sys.ibm.pc.hardware,2,thread_group_03203,1,1,train
doc_05542,comp.windows.x,4,thread_group_03204,1,1,train
doc_05543,comp.windows.x,4,thread_group_00694,5,1,test
doc_05544,comp.sys.ibm.pc.hardware,2,thread_group_03205,2,1,train
doc_05545,comp.sys.ibm.pc.hardware,2,thread_group_00751,3,1,train
doc_05546,comp.sys.ibm.pc.hardware,2,thread_group_01036,4,1,test
doc_05547,comp.windows.x,4,thread_group_03206,1,1,train
doc_05548,sci.electronics,6,thread_group_00054,5,1,train
doc_05549,comp.os.ms-windows.misc,1,thread_group_03207,2,1,train
doc_05550,sci.crypt,5,thread_group_00196,19,1,train
doc_05551,sci.crypt,5,thread_group_00613,22,1,val
doc_05552,sci.crypt,5,thread_group_00118,234,1,train
doc_05553,sci.electronics,6,thread_group_00069,11,1,val
doc_05554,comp.os.ms-windows.misc,1,thread_group_03208,1,1,train
doc_05555,sci.crypt,5,thread_group_00004,3,1,train
doc_05556,sci.crypt,5,thread_group_00196,19,1,train
doc_05557,sci.crypt,5,thread_group_00723,7,1,train
doc_05558,comp.sys.mac.hardware,3,thread_group_03209,2,1,val
doc_05559,comp.windows.x,4,thread_group_03210,1,1,train
doc_05560,comp.windows.x,4,thread_group_02158,2,1,train
doc_05561,sci.crypt,5,thread_group_00118,234,1,train
doc_05562,comp.windows.x,4,thread_group_03211,1,1,train
doc_05563,comp.sys.mac.hardware,3,thread_group_03212,1,1,test
doc_05564,comp.os.ms-windows.misc,1,thread_group_00835,14,1,train
doc_05565,comp.graphics,0,thread_group_03213,2,1,test
doc_05566,comp.windows.x,4,thread_group_03214,1,1,train
doc_05567,comp.os.ms-windows.misc,1,thread_group_03215,1,1,train
doc_05568,comp.graphics,0,thread_group_03216,2,1,train
doc_05569,comp.sys.mac.hardware,3,thread_group_03217,1,1,train
doc_05570,comp.sys.mac.hardware,3,thread_group_03218,1,1,val
doc_05571,comp.windows.x,4,thread_group_03066,4,1,train
doc_05572,comp.sys.mac.hardware,3,thread_group_00641,4,1,val
doc_05573,comp.sys.ibm.pc.hardware,2,thread_group_03219,1,1,val
doc_05574,comp.graphics,0,thread_group_03220,2,1,train
doc_05575,comp.windows.x,4,thread_group_03221,1,1,test
doc_05576,comp.graphics,0,thread_group_01265,7,1,train
doc_05577,comp.graphics,0,thread_group_03222,2,1,train
doc_05578,sci.electronics,6,thread_group_02437,2,1,train
doc_05579,comp.windows.x,4,thread_group_03223,1,1,train
doc_05580,comp.graphics,0,thread_group_03224,1,1,train
doc_05581,sci.electronics,6,thread_group_01854,17,1,train
doc_05582,comp.windows.x,4,thread_group_03225,1,1,val
doc_05583,comp.sys.mac.hardware,3,thread_group_01464,3,1,train
doc_05584,comp.sys.ibm.pc.hardware,2,thread_group_00478,3,1,val
doc_05585,sci.crypt,5,thread_group_01802,8,1,train
doc_05586,comp.os.ms-windows.misc,1,thread_group_02004,2,1,train
doc_05587,sci.electronics,6,thread_group_03226,1,1,train
doc_05588,sci.crypt,5,thread_group_00260,10,1,train
doc_05589,sci.electronics,6,thread_group_00206,3,1,train
doc_05590,sci.electronics,6,thread_group_00440,4,1,test
doc_05591,sci.crypt,5,thread_group_03227,1,1,train
doc_05592,comp.sys.mac.hardware,3,thread_group_03228,1,1,train
doc_05593,comp.sys.mac.hardware,3,thread_group_03229,1,1,val
doc_05594,comp.graphics,0,thread_group_03230,1,1,val
doc_05595,comp.sys.ibm.pc.hardware,2,thread_group_03231,1,1,val
doc_05596,sci.crypt,5,thread_group_01828,7,1,test
doc_05597,comp.windows.x,4,thread_group_03232,1,1,test
doc_05598,comp.graphics,0,thread_group_00134,4,1,train
doc_05599,comp.sys.mac.hardware,3,thread_group_03233,1,1,train
doc_05600,comp.sys.mac.hardware,3,thread_group_01835,4,1,train
doc_05601,sci.electronics,6,thread_group_03234,1,1,val
doc_05602,sci.crypt,5,thread_group_00231,47,1,val
doc_05603,comp.graphics,0,thread_group_03235,1,1,train
doc_05604,comp.windows.x,4,thread_group_03236,1,1,train
doc_05605,comp.sys.mac.hardware,3,thread_group_03237,1,1,train
doc_05606,comp.os.ms-windows.misc,1,thread_group_01466,5,1,test
doc_05607,comp.os.ms-windows.misc,1,thread_group_00074,7,1,train
doc_05608,comp.windows.x,4,thread_group_01160,2,1,val
doc_05609,comp.windows.x,4,thread_group_00161,8,1,train
doc_05610,comp.windows.x,4,thread_group_03238,1,1,train
doc_05611,comp.sys.mac.hardware,3,thread_group_03149,2,1,train
doc_05612,comp.windows.x,4,thread_group_03239,1,1,train
doc_05613,comp.graphics,0,thread_group_02943,3,1,test
doc_05614,comp.sys.mac.hardware,3,thread_group_03240,1,1,train
doc_05615,comp.sys.ibm.pc.hardware,2,thread_group_03241,1,1,train
doc_05616,sci.crypt,5,thread_group_00779,38,1,train
doc_05617,sci.electronics,6,thread_group_00096,11,1,train
doc_05618,sci.electronics,6,thread_group_03242,1,1,train
doc_05619,comp.sys.mac.hardware,3,thread_group_01398,3,1,test
doc_05620,sci.electronics,6,thread_group_01064,4,1,train
doc_05621,comp.graphics,0,thread_group_01083,20,1,train
doc_05622,sci.crypt,5,thread_group_00231,47,1,val
doc_05623,comp.sys.mac.hardware,3,thread_group_00430,27,1,train
doc_05624,comp.graphics,0,thread_group_03243,1,1,train
doc_05625,sci.crypt,5,thread_group_03244,2,1,train
doc_05626,comp.windows.x,4,thread_group_02165,2,1,train
doc_05627,sci.crypt,5,thread_group_03245,2,1,train
doc_05628,comp.sys.ibm.pc.hardware,2,thread_group_03246,2,1,train
doc_05629,comp.sys.ibm.pc.hardware,2,thread_group_03247,2,1,val
doc_05630,comp.sys.ibm.pc.hardware,2,thread_group_03113,2,1,val
doc_05631,comp.sys.mac.hardware,3,thread_group_03248,2,1,train
doc_05632,comp.graphics,0,thread_group_03249,2,1,train
doc_05633,comp.graphics,0,thread_group_01607,2,1,train
doc_05634,sci.crypt,5,thread_group_00118,234,1,train
doc_05635,comp.sys.ibm.pc.hardware,2,thread_group_03250,1,1,train
doc_05636,comp.graphics,0,thread_group_01867,4,1,test
doc_05637,comp.sys.mac.hardware,3,thread_group_03734,2,1,train
doc_05638,comp.os.ms-windows.misc,1,thread_group_03251,2,1,train
doc_05639,sci.electronics,6,thread_group_03252,2,1,train
doc_05640,comp.windows.x,4,thread_group_03253,1,1,train
doc_05641,sci.electronics,6,thread_group_00506,2,1,train
doc_05642,comp.os.ms-windows.misc,1,thread_group_03254,1,1,val
doc_05643,sci.electronics,6,thread_group_03255,1,1,train
doc_05644,comp.graphics,0,thread_group_03256,1,1,test
doc_05645,comp.sys.mac.hardware,3,thread_group_02747,2,1,train
